procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 6535032   5244 6130016    0    0     0     0 19530 37698 22 33 45  0  0
11  0      0 6534308   5244 6130012    0    0     0     0 20182 11338 20 37 42  0  0
78  0      0 6534424   5244 6130004    0    0     0     0 28213 17508 28 47 25  0  0
 0  0      0 6534108   5244 6130004    0    0     0     0 26851 18461 30 45 25  0  0
 0  0      0 6534832   5244 6130000    0    0     0     0 20441 14345 26 45 29  0  0
 0  0      0 6534464   5244 6129996    0    0     0     0 18092 12669 24 41 34  0  0
 9  0      0 6535028   5244 6129996    0    0     0     0 27943 18929 30 52 18  0  0
 0  0      0 6534944   5244 6129996    0    0     0     0 23356 241542 27 44 29  0  0
 1  0      0 6535632   5244 6129996    0    0     0     0 24121 16659 25 41 34  0  0
99  0      0 6535408   5244 6129996    0    0     0     0 27090 160061 31 48 21  0  0
 0  0      0 6535748   5244 6129992    0    0     0     0 20066 14630 21 33 46  0  0
98  0      0 6535212   5244 6129992    0    0     0     0 30771 18116 28 49 23  0  0
58  0      0 6535496   5244 6129992    0    0     0     0 27945 18485 28 47 25  0  0
 2  0      0 6535024   5244 6130008    0    0     0     0 22438 15078 25 44 31  0  0
 0  0      0 6534824   5244 6130024    0    0     0     4 25664 17674 28 49 22  0  0
74  0      0 6534784   5244 6130028    0    0     0     0 21899 25339 24 41 35  0  0
24  0      0 6535212   5244 6130028    0    0     0     0 20945 200521 33 55 12  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 6535012   5244 6130032    0    0     0     0 10851 7154 11 19 70  0  0
 0  0      0 6534672   5244 6130032    0    0     0     0 7823 4971 12 21 67  0  0
 0  0      0 6534568   5244 6130032    0    0     0    24 11887 6228 12 22 66  0  0
 0  0      0 6535560   5244 6130032    0    0     0    27 4850 4001  5 10 85  0  0
 0  0      0 6536808   5244 6130032    0    0     0     0 6036 3849  6 12 82  0  0
 5  0      0 6536996   5244 6130028    0    0     0     0 18072 387688 29 49 22  0  0
56  0      0 6537204   5244 6130032    0    0     0     0 14553 46963 15 25 60  0  0
 0  0      0 6532288   5244 6130032    0    0     0     0 10662 6184 14 22 64  0  0
 0  0      0 6532096   5244 6130032    0    0     0     0 1679 2327  2  2 97  0  0
 0  0      0 6531088   5244 6130032    0    0     0     0 2085 2808  3  3 94  0  0
 0  0      0 6531088   5244 6130032    0    0     0     0 1648 2448  1  2 97  0  0
 0  0      0 6530584   5244 6130032    0    0     0     0 1690 2515  1  1 98  0  0
78  0      0 6530376   5244 6130032    0    0     0     0 6933 48331  8 21 71  0  0
 0  0      0 6529788   5244 6130032    0    0     0     0 11485 212757 18 30 52  0  0
 1  0      0 6529656   5244 6130032    0    0     0     0 7554 4900 12 23 64  0  0
 3  0      0 6529996   5244 6129992    0    0     0     0 7218 3798 11 20 69  0  0
10  0      0 6530284   5244 6129956    0    0     0     0 8329 4829  9 20 71  0  0
 0  0      0 6530796   5244 6129860    0    0     0     0 3011 3025  3  6 91  0  0
 0  0      0 6530484   5244 6129860    0    0     0     0 1696 2407  2  2 96  0  0
 0  0      0 6530912   5244 6129860    0    0     0     0 1944 2608  2  3 95  0  0
 0  0      0 6531216   5244 6129860    0    0     0     0 1563 2154  1  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 6531236   5244 6129860    0    0     0     0 1618 2351  2  1 97  0  0
 0  0      0 6531068   5244 6129860    0    0     0     0 1442 1940  4  2 95  0  0
 0  0      0 6531380   5244 6129860    0    0     0     0 2220 3093  3  3 95  0  0
 1  0      0 6531016   5244 6129860    0    0     0     0 1514 2161  1  1 97  0  0
 0  0      0 6530932   5244 6129860    0    0     0     0 1636 2461  1  1 98  0  0
 0  0      0 6530792   5244 6129860    0    0     0     0 1310 1912  1  1 98  0  0
 0  0      0 6530768   5244 6129860    0    0     0     0 1455 2232  1  1 98  0  0
